"Driver.ID","First.Name","Last.Name","Number.of.Violations","Number.of.Accidents","Marital.Status","Gender","Miles.to.work","Primary.Vehicle.Use","Date.of.Birth","Vehicle.ID"
3420,"Roxana","Rowls",3,0,"S","F","22","Work","12/29/1996","81"
3421,"Misti","Cansler",1,0,"S","M","5","Work","2/20/1999","40"
3422,"Deb","Melchert",3,0,"S","M","22","Work","4/7/1995","43"
3423,"Bobby","Rannells",5,3,"S","M","26","Work","11/16/1991","75"
3424,"Jessi","Sacayanan",1,0,"S","M","28","Work","8/10/1992","35"
3425,"Brad","Lansford",5,0,"M","M","2","Leisure","12/4/1968","69"
3426,"Kendal","Migues",1,0,"S","M","26","Work","11/18/1992","86"
3427,"Tenisha","Shellhorn",0,2,"S","F","8","Leisure","3/20/1982","25"
3428,"Iluminada","Hidaka",3,0,"D","M","27","Work","7/26/1974","81"
3429,"Kent","Ristaino",2,0,"S","M","11","Work","12/13/1974","84"
3430,"Ileana","Norwell",3,0,"S","F","5","Work","5/2/1986","13"
3431,"Terina","Tramontano",0,0,"M","M","20","Work","1/23/1996","36"
3432,"Johnetta","Dula",0,0,"M","F","32","Leisure","2/21/1982","31"
3433,"Lucio","Nocella",5,0,"S","M","8","Work","4/27/1962","72"
3434,"Jovan","Klemash",1,1,"M","F","28","Work","6/11/1998","8"
3435,"Clementine","Parshotam",4,2,"S","M","12","Work","12/10/1992","28"
3436,"Shaunta","Shortle",0,1,"M","F","16","Work","12/8/1961","77"
3437,"Ivonne","Rehmeier",3,0,"S","M","19","Work","3/7/1980","76"
3438,"Shameka","Bundick",2,0,"S","F","21","Work","12/8/1984","63"
3439,"Roman","Dymek",1,0,"S","M","32","Work","7/16/1964","39"
3440,"Frances","Rumbo",2,0,"M","M","31","Work","6/1/1990","79"
3441,"Tammy","Picado",4,0,"S","M","27","Work","12/23/1977","63"
3442,"Zaida","Matejek",3,1,"D","M","23","Leisure","6/7/1990","75"
3443,"Zachary","Phatdouang",2,0,"S","M","NULL","Leisure","NULL","55"
3444,"Corine","Overbo",1,0,"S","F","38","Work","2/27/1966","62"
3445,"Edmundo","Shove",3,0,"M","M","39","Work","11/21/1973","62"
3446,"Dolores","Caspi",0,1,"D","F","11","Work","6/24/1970","47"
3447,"Lydia","Waitkus",0,0,"M","F","3","Work","7/11/1962","82"
3448,"Johanne","Fantozzi",2,0,"S","M","28","Leisure","7/27/1999","38"
3449,"Gil","Sorkin",2,0,"M","M","NULL","Work","NULL","78"
3450,"Morgan","Gulbrandson",1,0,"S","F","25","Work","1/6/1989","56"
3451,"Vergie","Porath",2,0,"S","F","1","Work","7/25/1977","54"
3452,"Cordelia","Stroy",3,0,"S","M","31","Leisure","10/4/1975","48"
3453,"Lora","Ollar",3,0,"S","M","20","Work","4/22/1972","61"
3454,"Sherill","Michalicek",5,0,"M","F","29","Work","2/2/1992","60"
3455,"Le","Schulman",3,0,"S","M","25","Leisure","4/6/1990","41"
3456,"Hans","Melillo",4,0,"M","M","NULL","Work","NULL","86"
3457,"Ewa","Blandy",3,1,"S","M","35","Work","5/24/1970","59"
3458,"Mayme","Goedecke",1,1,"D","M","10","Leisure","11/15/1994","73"
3459,"Elsa","Sallach",1,1,"S","F","14","Leisure","2/28/1997","6"
3460,"Rod","Boudreaux",0,0,"S","F","13","Work","6/17/1987","82"
3461,"Chang","Nickson",0,0,"S","M","20","Work","10/26/1965","83"
3462,"Nancy","Barbini",3,0,"S","M","36","Work","1/5/1987","68"
3463,"Bobbie","Craigen",1,0,"M","M","36","Work","9/14/1988","8"
3464,"Keira","Donelly",2,0,"M","M","10","Work","3/23/1992","17"
3465,"Wilda","Goodpasture",1,1,"S","M","6","Work","10/7/1992","86"
3466,"Sheryl","Coto",1,1,"S","F","4","Leisure","2/2/1998","7"
3467,"Kenny","Deberg",3,0,"M","M","36","Work","6/27/1986","77"
3468,"Meda","Mccan",5,2,"S","M","20","Work","1/8/1981","34"
3469,"Leonore","Zacharia",4,0,"D","M","25","Work","8/13/1986","55"
3470,"Nadene","Ohrt",4,1,"S","M","22","Work","1/1/1993","25"
3471,"Elton","Pop",0,0,"M","F","22","Work","4/25/1986","61"
3472,"Lashawn","Foulger",5,2,"S","F","26","Work","4/11/1968","65"
3473,"Renita","Ballin",0,1,"S","M","29","Work","2/14/1957","47"
3474,"Lavonda","Rotermund",2,0,"M","F","6","Work","6/22/1975","39"
3475,"Jeanna","Spirer",0,2,"M","M","22","Work","2/26/1998","41"
3476,"Tai","Gettens",4,0,"M","M","36","Work","2/6/1975","85"
3477,"Estefana","Kotas",0,1,"S","M","28","Work","1/9/1990","38"
3478,"Chelsie","Oommen",2,0,"M","M","32","Work","8/2/1989","86"
3479,"Morton","State",5,0,"S","M","30","Work","10/5/1979","46"
3480,"Michel","Irvan",4,0,"M","M","27","Work","5/7/1982","62"
3481,"Britney","Malandrino",4,2,"M","M","18","Work","4/18/1991","28"
3482,"Carolina","Baty",2,0,"S","F","19","Work","2/24/1997","63"
3483,"Paris","Fuemmeler",5,0,"S","F","19","Work","11/14/1997","36"
3484,"Wesley","Galon",2,0,"S","F","10","Leisure","6/4/1966","43"
3485,"Deetta","Grifin",4,1,"M","F","7","Leisure","11/14/1993","85"
3486,"Miki","Mccrate",2,0,"S","M","23","Work","11/5/1993","86"
3487,"Elene","Pais",5,2,"S","M","11","Work","1/13/1985","47"
3488,"Agnus","Gerdeman",5,0,"S","M","27","Work","10/9/1987","37"
3489,"Sherice","Dudzic",6,0,"S","M","23","Work","6/23/1985","65"
3490,"Ai","Stanhope",3,0,"S","M","19","Work","8/2/1986","68"
3491,"Norbert","Lupi",1,0,"S","M","34","Work","9/29/1953","72"
3492,"Chuck","Wisdom",3,0,"S","M","24","Leisure","8/6/1985","20"
3493,"Dominque","Dae",1,0,"M","M","28","Work","11/3/1974","31"
3494,"Toni","Kasack",4,0,"S","F","19","Leisure","7/16/1977","81"
3495,"Nikole","Dodridge",5,0,"S","M","9","Work","3/28/1969","52"
3496,"Flossie","Lorden",4,0,"S","F","18","Work","7/4/1956","28"
3497,"Arthur","Yaish",2,0,"S","M","11","Work","11/8/1998","15"
3498,"Hortensia","Givliani",6,0,"S","M","23","Work","11/21/1985","30"
3499,"Willie","Vaneps",1,1,"S","M","1","Work","3/25/1998","73"
3500,"Akilah","Fuda",1,0,"S","F","32","Leisure","10/15/1976","29"
3501,"Lloyd","Michelin",0,0,"S","F","23","Work","2/9/1958","66"
3502,"Leoma","Defiglio",0,2,"S","M","2","Leisure","3/6/1986","52"
3503,"Cammie","Grasse",2,0,"S","F","20","Leisure","5/8/1968","65"
3504,"Delisa","Roderiquez",2,0,"S","F","12","Work","1/27/1962","50"
3505,"Tyree","Brooke",3,0,"M","F","19","Work","10/6/1976","77"
3506,"Hillary","Eliason",1,0,"S","F","4","Work","9/12/1997","78"
3507,"Fairy","Szymonik",6,0,"S","M","40","Work","4/19/1986","65"
3508,"Cassaundra","Longoria",2,0,"M","F","4","Leisure","12/5/1971","71"
3509,"Ollie","Salesky",0,0,"S","F","13","Leisure","2/27/1992","79"
3510,"Hester","Dishner",3,0,"M","F","32","Leisure","4/21/1987","75"
3511,"Thomasina","Schwarzenbach",4,2,"S","M","34","Work","5/9/1962","66"
3512,"Oscar","Milligan",3,1,"S","F","25","Leisure","1/14/1981","80"
3513,"Kasi","Liston",1,0,"S","M","9","Work","1/12/1957","31"
3514,"Luann","Pincus",2,0,"S","M","18","Work","9/12/1992","44"
3515,"Ileana","Leszczynski",0,0,"S","F","19","Work","11/18/1956","70"
3516,"Jeniffer","Cialella",3,0,"S","F","4","Leisure","7/15/1965","74"
3517,"Barney","Wojciechowski",1,0,"S","M","15","Leisure","7/24/1998","47"
3518,"Solomon","Kalathas",4,1,"M","M","5","Work","8/20/1967","67"
3519,"Cara","Talavera",6,2,"M","M","31","Work","1/8/1976","66"
3520,"Taren","Fridge",2,0,"S","M","4","Work","2/24/1999","19"
3521,"Trudy","Pencil",3,1,"S","M","1","Work","6/4/1981","80"
3522,"Chet","Ravenelle",2,0,"D","M","NULL","Work","NULL","71"
3523,"Wai","Grumbine",1,0,"S","M","11","Work","12/25/1992","56"
3524,"Azalee","Hiss",2,0,"S","F","20","Work","3/15/1987","70"
3525,"Lacy","Jubert",2,0,"S","M","6","Work","2/16/1996","86"
3526,"Ruth","Schmelzer",3,0,"M","M","30","Work","1/4/1975","80"
3527,"Hobert","Powles",0,1,"S","M","23","Work","11/30/1956","75"
3528,"Elza","Angleberger",1,1,"S","F","NULL","Leisure","NULL","24"
3529,"Cristin","Pais",3,0,"S","M","NULL","Work","NULL","34"
3530,"Octavia","Sasseville",1,1,"M","F","23","Work","11/19/1974","29"
3531,"Kris","Fiore",2,0,"S","M","17","Leisure","12/9/1985","79"
3532,"Johana","Gobrecht",0,1,"S","M","NULL","Work","NULL","63"
3533,"Sharee","Gautam",4,2,"S","M","4","Work","12/28/1993","37"
3534,"Corey","Medino",2,0,"S","M","9","Work","9/5/1987","42"
3535,"Berniece","Tavernier",4,1,"S","F","15","Work","6/15/1996","73"
3536,"Sherise","Portales",2,0,"M","M","13","Leisure","7/31/1963","58"
3537,"Priscilla","Eddlemon",0,2,"S","M","16","Work","7/1/1999","42"
3538,"Jame","Palmisano",3,0,"S","M","6","Work","6/17/1987","75"
3539,"Velda","Slagowski",4,2,"S","M","4","Work","10/23/1990","27"
3540,"Michael","Huzzard",0,2,"M","M","23","Leisure","7/8/1977","32"
3541,"Hugo","Gremer",2,0,"M","F","40","Work","1/28/1984","62"
3542,"Mario","Ramones",5,0,"M","F","3","Leisure","7/25/1981","59"
3543,"Peggy","Taccariello",3,0,"S","F","11","Work","12/21/1985","47"
3544,"Sammie","Timlin",0,0,"S","M","16","Work","4/29/1986","20"
3545,"Jannette","Dellamore",2,0,"M","M","12","Leisure","6/29/1991","70"
3546,"Tyler","Finan",0,0,"S","F","28","Leisure","10/22/1986","43"
3547,"Emery","Homan",5,0,"M","F","38","Work","10/6/1972","37"
3548,"Luisa","Drabek",1,1,"S","M","8","Work","7/25/1995","50"
3549,"Katherin","Oplinger",5,1,"S","M","24","Work","4/1/1980","50"
3550,"Dakota","Ledford",3,0,"S","M","24","Work","9/26/1996","66"
3551,"Vi","Sayne",5,0,"S","F","38","Leisure","4/8/1986","55"
3552,"Dagny","Chrismon",1,0,"S","F","27","Work","11/13/1990","41"
3553,"Masako","Macrostie",3,0,"M","F","39","Work","6/1/1969","49"
3554,"Venice","Angellotti",0,0,"S","M","38","Work","8/3/1989","17"
3555,"Zita","Oberdick",2,0,"S","F","32","Leisure","3/17/1974","83"
3556,"Brice","Tadiello",6,0,"M","M","8","Leisure","1/5/1989","23"
3557,"Winford","Orbin",2,0,"S","M","19","Work","3/17/1985","74"
3558,"Dusti","Pinner",1,0,"S","M","21","Leisure","3/25/1962","65"
3559,"Allegra","Dowson",0,0,"M","M","24","Leisure","7/4/1962","85"
3560,"Lenard","Hammersley",0,0,"S","M","5","Work","3/18/1980","46"
3561,"Robin","Donaway",5,3,"S","M","40","Work","3/9/1982","18"
3562,"Sybil","Moes",3,1,"M","F","NULL","Leisure","NULL","84"
3563,"Emmy","Besley",4,1,"M","M","30","Work","3/20/1998","77"
3564,"Tora","Reckner",2,0,"M","M","21","Work","12/25/1997","16"
3565,"Blythe","Diffley",4,0,"S","M","9","Work","3/19/1992","78"
3566,"Andree","Kornreich",0,0,"S","F","35","Leisure","8/26/1978","5"
3567,"Jann","Ghrist",0,2,"M","F","14","Work","8/20/1994","46"
3568,"Abram","Chrysler",3,1,"S","F","NULL","Work","NULL","66"
3569,"Jeremy","Harvel",1,0,"M","M","5","Work","8/12/1974","65"
3570,"Donn","Denis",0,0,"S","M","21","Work","11/8/1982","28"
3571,"Ken","Ocana",0,0,"M","M","33","Work","12/6/1982","31"
3572,"Leonora","Haughey",3,0,"S","M","29","Work","1/29/1988","43"
3573,"Bertram","Donlin",6,4,"S","M","21","Leisure","1/8/1992","7"
3574,"Mohammed","Barella",2,0,"M","M","20","Leisure","7/11/1965","43"
3575,"Noemi","Bauermeister",0,0,"M","M","24","Leisure","8/2/1995","81"
3576,"Dotty","Boike",1,0,"S","F","32","Work","11/18/1969","86"
3577,"Dwain","Gayle",3,0,"S","M","20","Work","4/4/1989","45"
3578,"Alonzo","Rigdon",3,1,"S","F","17","Work","5/13/1995","31"
3579,"Zona","Gordley",5,0,"S","M","20","Leisure","5/30/1991","51"
3580,"Evia","Waymire",0,0,"S","M","26","Work","6/19/1984","87"
3581,"Hyacinth","Iseli",1,1,"S","M","37","Work","4/10/1967","78"
3582,"Marni","Bloedel",6,4,"S","M","11","Work","11/29/1986","52"
3583,"Kaley","Spear",3,1,"S","F","33","Work","9/25/1963","39"
3584,"Nita","Eddy",1,1,"D","F","31","Work","12/23/1979","7"
3585,"Chana","Hollard",6,3,"S","F","23","Work","5/2/1987","15"
3586,"Fleta","Sadat",5,1,"S","M","40","Leisure","12/21/1975","61"
3587,"Gertrudis","Marsden",1,0,"S","M","3","Leisure","7/2/1971","48"
3588,"Gustavo","Schulte",0,0,"S","M","37","Work","12/13/1971","49"
3589,"Drucilla","Maughn",3,0,"S","M","13","Work","10/4/1992","12"
3590,"Minta","Mcgowan",2,0,"S","M","38","Work","1/13/1955","42"
3591,"Gordon","Siddon",3,0,"S","F","9","Work","10/21/1991","79"
3592,"Susanne","Jarell",0,0,"S","M","3","Work","5/9/1965","71"
3593,"Louisa","Ryer",3,1,"S","M","2","Leisure","9/27/1966","57"
3594,"Jerald","Couzens",4,0,"S","M","40","Work","9/11/1990","55"
3595,"Vernia","Vest",6,0,"S","F","34","Leisure","11/2/1986","36"
3596,"Anya","Krenz",2,0,"M","M","22","Work","11/12/1988","67"
3597,"Alissa","Nunamaker",3,0,"S","M","18","Work","3/11/1980","52"
3598,"Freddie","Fatica",2,0,"S","M","17","Work","12/8/1992","40"
3599,"Mona","Barcroft",2,0,"S","M","28","Work","5/29/1995","67"
3600,"Chelsea","Blackett",1,1,"S","M","3","Work","4/2/1993","57"
3601,"King","Wosick",2,0,"S","F","12","Work","2/3/1959","52"
3602,"Keshia","Annarummo",0,2,"S","F","20","Work","3/10/1978","20"
3603,"Karlene","Fugle",3,0,"S","M","16","Work","7/20/1997","45"
3604,"Timothy","Shaub",3,1,"S","F","38","Work","3/20/1983","42"
3605,"Raye","Tuckerson",1,1,"S","F","23","Work","11/30/1950","32"
3606,"Rosanna","Galagher",2,0,"S","F","39","Work","9/8/1987","73"
3607,"Hubert","Ghibaudy",1,0,"S","F","7","Work","11/12/1996","5"
3608,"Galina","Azer",0,0,"S","F","40","Work","1/13/1952","49"
3609,"Lesley","Emrich",0,2,"S","M","6","Work","11/27/1996","75"
3610,"Joaquina","Mcilvaine",6,0,"S","M","30","Leisure","4/9/1969","64"
3611,"Armida","Mitch",4,1,"S","M","11","Leisure","5/20/1992","37"
3612,"Yvone","Titler",3,0,"S","F","9","Work","9/13/1987","76"
3613,"Galina","Nellum",3,0,"M","M","13","Work","9/1/1983","55"
3614,"Violette","Ilardi",0,0,"S","F","29","Work","11/4/1985","75"
3615,"Krysten","Jeffris",3,0,"S","F","23","Work","8/13/1997","19"
3616,"Sheba","Strubbe",0,1,"M","F","5","Work","3/3/1977","26"
3617,"Dimple","Gaudett",0,0,"S","M","22","Work","9/25/1992","10"
3618,"Madonna","Krstic",2,0,"S","F","15","Work","2/10/1988","25"
3619,"Dominga","Ulery",3,0,"S","F","16","Leisure","11/6/1970","40"
3620,"Denita","Berteotti",2,0,"S","M","40","Work","5/5/1954","51"
3621,"Chantelle","Llanos",0,0,"M","M","25","Work","3/6/1956","54"
3622,"Breana","Arenz",3,0,"S","M","35","Work","11/15/1985","17"
3623,"Loren","Krushansky",5,0,"S","M","NULL","Work","NULL","31"
3624,"Shakita","Shillingford",1,1,"S","M","15","Work","2/18/1990","30"
3625,"Maryland","Sugg",6,0,"S","M","34","Leisure","12/1/1964","33"
3626,"Marianna","Josephs",3,0,"S","F","30","Work","8/4/1972","78"
3627,"Addie","Scaman",1,0,"M","M","19","Work","11/30/1984","32"
3628,"Raul","Argenti",1,0,"S","M","3","Work","6/25/1963","78"
3629,"Chia","Tapian",1,0,"S","F","5","Work","6/10/1951","33"
3630,"Charlie","Bulls",5,0,"D","F","6","Work","8/8/1987","42"
3631,"Sammie","Habbs",1,0,"S","M","2","Work","7/20/1965","76"
3632,"Hildred","Overholser",3,0,"S","F","24","Leisure","4/22/1989","53"
3633,"Vicente","Fendt",4,1,"S","M","26","Work","5/7/1986","76"
3634,"Brice","Germann",4,0,"S","M","21","Work","5/1/1983","81"
3635,"Naomi","Gisi",6,0,"S","M","8","Leisure","5/22/1962","42"
3636,"Sharla","Huddleston",3,0,"S","M","26","Leisure","9/6/1995","47"
3637,"Samantha","Oleksa",3,0,"S","M","39","Leisure","8/15/1964","37"
3638,"Lynelle","Mansmith",0,0,"M","F","27","Work","3/18/1987","87"
3639,"Bernita","Ohan",6,1,"S","F","NULL","Work","NULL","61"
3640,"Lina","Yarrow",3,1,"S","M","24","Work","4/9/1997","21"
3641,"Jeneva","Fortini",1,1,"S","M","30","Work","4/5/1987","84"
3642,"Felix","Hoffstetter",4,1,"S","M","20","Leisure","8/2/1994","11"
3643,"Edward","Phetteplace",2,0,"M","F","7","Work","3/23/1991","49"
3644,"Sharri","Czernovski",1,0,"M","M","18","Work","4/9/1978","50"
3645,"Bradly","Grund",1,0,"S","M","8","Work","7/7/1995","28"
3646,"Brett","Rone",4,0,"S","F","14","Work","3/5/1982","78"
3647,"Sherilyn","Ivans",2,0,"S","M","NULL","Leisure","NULL","70"
3648,"Joaquina","Tessler",6,2,"S","M","NULL","Work","NULL","55"
3649,"Tiffani","Lockner",2,0,"M","M","2","Leisure","12/30/1960","39"
3650,"Edra","Grasha",6,0,"S","M","1","Work","1/21/1987","33"
3651,"Lovie","Dieter",5,0,"S","M","25","Leisure","9/22/1982","55"
3652,"Michel","Fryday",0,2,"S","M","17","Work","8/1/1997","3"
3653,"Angelo","Byrne",1,0,"S","M","40","Work","5/19/1985","77"
3654,"Alvin","Mangini",6,3,"S","M","28","Leisure","10/10/1991","83"
3655,"Ami","Jandris",4,1,"M","M","29","Work","8/15/1980","82"
3656,"Debra","Sand",0,0,"S","F","11","Work","6/25/1994","18"
3657,"Ruthe","Limmer",5,3,"S","F","18","Leisure","1/4/1961","36"
3658,"Synthia","Sikander",3,1,"M","F","8","Work","4/24/1990","44"
3659,"Debrah","Giard",1,1,"M","F","4","Work","6/7/1986","53"
3660,"Adelina","Chern",0,2,"S","F","34","Work","8/8/1969","40"
3661,"Laurena","Feltes",1,0,"M","M","20","Leisure","4/25/1981","73"
3662,"Argelia","Kovalaske",2,0,"S","M","4","Work","9/25/1997","3"
3663,"Anisa","Ladas",4,0,"S","M","18","Leisure","12/7/1980","81"
3664,"Carl","Haitz",3,0,"M","F","20","Work","10/11/1991","10"
3665,"Melita","Delossanto",4,1,"S","M","6","Work","8/13/1990","59"
3666,"Dwayne","Chopp",1,1,"M","M","NULL","Leisure","NULL","84"
3667,"Norbert","Lazusky",1,1,"M","M","15","Work","4/1/1996","53"
3668,"Breana","Marks",1,0,"M","M","25","Work","7/2/1956","81"
3669,"Siu","Sluss",1,0,"S","M","NULL","Work","NULL","34"
3670,"Betsey","Bostain",2,0,"S","M","32","Leisure","3/18/1952","72"
3671,"Derek","Harada",3,0,"M","F","12","Leisure","11/19/1993","77"
3672,"Jerrell","Peyer",6,0,"S","F","28","Work","1/18/1992","43"
3673,"Marty","Macmurray",0,0,"S","F","6","Work","1/19/1959","74"
3674,"Reynaldo","Bough",6,0,"M","M","29","Work","7/17/1981","56"
3675,"Isaac","Doll",2,0,"S","F","10","Work","6/18/1971","36"
3676,"Melania","Milliner",0,0,"S","F","16","Work","6/26/1961","56"
3677,"Kayla","Vasko",0,1,"S","F","25","Work","9/17/1995","71"
3678,"Collene","Dronet",2,0,"S","F","4","Work","7/14/1992","69"
3679,"Elida","Lies",1,0,"M","M","36","Work","5/26/1969","47"
3680,"Verlene","Yeilding",0,0,"S","F","22","Leisure","9/20/1998","14"
3681,"Gladys","Bitton",0,0,"S","M","27","Work","4/20/1998","75"
3682,"Tiffiny","Lingao",4,0,"M","M","14","Work","2/15/1965","62"
3683,"Summer","Vangompel",0,1,"S","M","38","Work","2/7/1969","44"
3684,"Delores","Desler",0,2,"S","M","3","Leisure","8/1/1995","86"
3685,"Verda","Strangstalien",1,0,"M","M","8","Work","2/13/1979","63"
3686,"Carlie","Schnopp",1,0,"S","F","10","Work","3/10/1959","78"
3687,"Cierra","Ferriman",3,0,"D","F","9","Work","10/26/1964","62"
3688,"Beverley","Heppeard",4,0,"M","F","8","Work","7/30/1961","85"
3689,"Raye","Lill",1,1,"S","M","40","Leisure","1/9/1992","57"
3690,"Hung","Anello",3,0,"S","M","12","Work","4/5/1996","76"
3691,"Laura","Klint",0,2,"M","M","22","Work","8/1/1987","80"
3692,"Artie","Rosati",2,0,"D","M","36","Work","9/8/1965","47"
3693,"Josef","Overweg",4,1,"S","M","37","Leisure","1/12/1969","29"
3694,"Delores","Gassert",3,0,"S","F","19","Work","5/8/1990","7"
3695,"Dong","Thieman",3,1,"M","F","14","Work","5/3/1994","53"
3696,"Edison","Beiler",2,0,"M","M","27","Work","11/11/1964","48"
3697,"Herlinda","Drumgo",4,1,"S","M","20","Work","4/5/1997","65"
3698,"Lizbeth","Wiatr",1,0,"M","F","15","Leisure","1/1/1997","57"
3699,"Shanna","Hueftle",0,0,"S","M","17","Work","3/31/1964","64"
3700,"Trinidad","Yow",1,1,"S","M","4","Work","4/25/1998","54"
3701,"Earline","Hardacre",1,0,"S","F","32","Work","7/16/1971","84"
3702,"Gay","Misfeldt",0,0,"M","M","30","Work","5/11/1972","53"
3703,"Larae","Sanseda",4,2,"S","F","25","Work","6/14/1993","8"
3704,"Scott","Sidles",1,0,"D","F","13","Leisure","10/16/1966","75"
3705,"Carline","Thyne",4,0,"S","M","12","Work","8/12/1997","10"
3706,"Gaylene","Villamarin",4,2,"M","F","10","Work","1/16/1997","35"
3707,"Chun","Jinkins",0,0,"S","M","25","Work","1/15/1964","57"
3708,"Gus","Latam",6,4,"S","M","38","Leisure","1/18/1992","57"
3709,"Theodore","Daubenspeck",3,0,"S","F","10","Leisure","5/12/1972","50"
3710,"Traci","Mangrum",3,0,"S","M","35","Leisure","3/29/1977","80"
3711,"Sierra","Gallon",0,0,"S","M","3","Work","8/21/1971","34"
3712,"Windy","Sprafka",6,1,"S","M","11","Work","5/15/1985","54"
3713,"Shawn","Reando",3,0,"M","M","15","Work","10/25/1986","42"
3714,"Johnna","Liesch",4,0,"M","M","17","Work","9/28/1976","72"
3715,"Julian","Oswald",2,0,"S","M","4","Leisure","3/29/1980","63"
3716,"Bennie","Tine",2,0,"M","F","34","Work","6/29/1972","60"
3717,"Paris","Maxey",2,0,"S","M","37","Work","8/19/1967","32"
3718,"Brittany","Heick",2,0,"M","F","8","Work","2/8/1987","85"
3719,"Griselda","Louvier",3,0,"M","M","7","Work","7/3/1975","39"
3720,"Ivette","Pesenti",6,0,"S","F","2","Work","9/3/1985","86"
3721,"Curtis","Blackgoat",1,0,"D","M","35","Work","1/29/1960","43"
3722,"Aleta","Bironas",2,0,"S","F","16","Leisure","6/9/1992","5"
3723,"Kathern","Gatto",4,1,"S","F","29","Work","12/26/1970","61"
3724,"Shan","Giang",3,0,"M","F","NULL","Work","NULL","28"
3725,"Cinda","Liffick",2,0,"S","M","18","Work","12/12/1976","87"
3726,"Soo","Mimes",2,0,"D","M","12","Work","4/8/1966","33"
3727,"Abbie","Farnworth",6,0,"S","F","17","Leisure","5/2/1990","7"
3728,"Trista","Nix",0,0,"S","F","33","Work","4/12/1972","45"
3729,"Delilah","Olay",5,3,"S","M","9","Work","12/3/1975","60"
3730,"Sasha","Pellissier",0,0,"S","F","38","Work","4/4/1961","75"
3731,"Lexie","Solorsano",3,0,"M","M","6","Work","10/18/1989","78"
3732,"Ngoc","Hallack",3,0,"S","F","23","Work","5/20/1984","34"
3733,"Lorrie","Brazan",0,0,"S","F","2","Work","1/30/1973","47"
3734,"Eddie","Laughman",0,1,"S","M","39","Work","12/25/1968","75"
3735,"Bambi","Ristaino",1,0,"S","M","40","Work","5/4/1982","21"
3736,"Mitsuko","Waneka",5,3,"S","M","21","Leisure","1/24/1990","68"
3737,"Wilford","Gerlock",0,2,"S","M","2","Leisure","9/26/1997","54"
3738,"Stacee","Persley",4,0,"S","F","1","Leisure","8/16/1977","73"
3739,"Darrel","Pushard",4,2,"S","F","NULL","Work","NULL","76"
3740,"Larue","Kuchera",1,0,"S","M","28","Work","3/17/1968","30"
3741,"Leah","Pumphrey",2,0,"S","M","11","Work","1/20/1969","45"
3742,"Kevin","Sachtleben",2,0,"M","F","36","Work","8/7/1989","86"
3743,"Johnathan","Boehne",2,0,"M","M","18","Work","11/24/1963","69"
3744,"Paris","Lucio",3,1,"S","F","13","Work","9/16/1955","47"
3745,"Clare","Condie",0,1,"M","M","12","Work","11/21/1991","80"
3746,"Belkis","Daunt",1,0,"D","M","2","Leisure","2/5/1986","56"
3747,"Lavenia","Faggard",3,1,"S","F","6","Leisure","10/26/1995","8"
3748,"Florinda","Thatcher",5,2,"S","M","18","Work","12/15/1987","43"
3749,"Rosy","Cong",0,0,"D","F","22","Work","12/22/1981","71"
3750,"Leonore","Prindall",1,0,"S","M","21","Leisure","1/11/1976","41"
3751,"Leighann","Westin",2,0,"S","M","29","Work","2/27/1967","41"
3752,"Angila","Atcheson",0,0,"S","F","25","Work","10/14/1995","35"
3753,"Edythe","Kolwyck",3,0,"S","M","24","Work","10/11/1997","36"
